timestamp,machine_name,energy_consumption_kwh,temperature_celsius,humidity_percent,production_rate,operating_status,weather_condition,energy_cost_per_kwh,downtime_minutes,load_factor,maintenance_alert
2023-04-24 00:00:00,Sorting Robot,7.84,32.6,23.9,74,Idle,Cloudy,0.17,14,0.0,0
2023-04-24 01:00:00,Sorting Robot,4.31,22.3,59.7,68,Idle,Rain,0.186,14,0.0,0
2023-04-24 02:00:00,Sorting Robot,11.66,18.6,73.1,129,Idle,Clear,0.124,3,0.0,0
2023-04-24 03:00:00,Sorting Robot,17.68,22.4,77.1,108,Operational,Cloudy,0.172,0,0.57,0
2023-04-24 04:00:00,Sorting Robot,11.09,-0.0,55.0,83,Operational,Rain,0.149,0,0.91,0
2023-04-24 05:00:00,Sorting Robot,4.64,-4.4,75.5,113,Operational,Rain,0.132,0,0.6,0
2023-04-24 06:00:00,Sorting Robot,13.86,13.7,56.7,129,Idle,Cloudy,0.129,25,0.0,1
2023-04-24 07:00:00,Sorting Robot,8.29,13.5,69.4,61,Operational,Rain,0.193,0,0.53,0
2023-04-24 08:00:00,Sorting Robot,10.39,34.4,73.3,54,Operational,Cloudy,0.12,0,0.81,0
2023-04-24 09:00:00,Sorting Robot,6.73,26.1,37.8,190,Operational,Cloudy,0.144,0,0.65,0
2023-04-24 10:00:00,Sorting Robot,5.7,2.9,70.7,79,Operational,Clear,0.165,0,0.53,0
2023-04-24 11:00:00,Sorting Robot,17.38,31.4,61.0,84,Idle,Rain,0.187,17,0.0,0
2023-04-24 12:00:00,Sorting Robot,18.01,29.1,28.4,138,Operational,Snow,0.14,0,0.73,0
2023-04-24 13:00:00,Sorting Robot,6.81,2.6,29.8,53,Operational,Clear,0.155,0,0.71,0
2023-04-24 14:00:00,Sorting Robot,9.55,21.7,78.7,159,Idle,Snow,0.106,10,0.0,0
2023-04-24 15:00:00,Sorting Robot,6.8,34.6,81.8,65,Operational,Cloudy,0.116,0,0.98,0
2023-04-24 16:00:00,Sorting Robot,5.27,0.5,35.5,83,Operational,Snow,0.129,0,0.92,0
2023-04-24 17:00:00,Sorting Robot,27.46,15.6,26.4,182,Operational,Clear,0.154,0,0.71,0
2023-04-24 18:00:00,Sorting Robot,23.28,25.3,59.2,154,Operational,Snow,0.17,0,0.83,0
2023-04-24 19:00:00,Sorting Robot,20.85,5.2,89.3,189,Operational,Cloudy,0.144,0,0.57,0
2023-04-24 20:00:00,Sorting Robot,14.42,15.0,66.6,190,Operational,Cloudy,0.106,0,0.9,0
2023-04-24 21:00:00,Sorting Robot,6.3,19.4,67.9,59,Operational,Cloudy,0.113,0,0.73,0
2023-04-24 22:00:00,Sorting Robot,14.2,0.9,74.7,127,Operational,Cloudy,0.113,0,0.6,0
2023-04-24 23:00:00,Sorting Robot,9.06,29.9,64.2,74,Idle,Rain,0.172,18,0.0,0
2023-04-25 00:00:00,Sorting Robot,15.81,26.4,28.0,81,Operational,Clear,0.195,0,0.55,0
2023-04-25 01:00:00,Sorting Robot,12.51,4.6,31.8,130,Idle,Rain,0.122,8,0.0,0
2023-04-25 02:00:00,Sorting Robot,4.89,6.3,36.9,141,Operational,Snow,0.102,0,0.76,0
2023-04-25 03:00:00,Sorting Robot,15.42,13.1,22.5,103,Operational,Rain,0.103,0,0.74,0
2023-04-25 04:00:00,Sorting Robot,16.93,7.8,81.8,156,Operational,Rain,0.182,0,1.0,0
2023-04-25 05:00:00,Sorting Robot,16.64,-2.0,24.4,103,Operational,Rain,0.163,0,0.82,0
2023-04-25 06:00:00,Sorting Robot,12.59,4.2,27.2,62,Operational,Rain,0.154,0,0.75,0
2023-04-25 07:00:00,Sorting Robot,12.75,23.1,89.2,61,Operational,Cloudy,0.193,0,0.7,0
2023-04-25 08:00:00,Sorting Robot,10.74,30.4,70.9,116,Operational,Clear,0.151,0,0.6,0
2023-04-25 09:00:00,Sorting Robot,19.69,-6.3,52.7,98,Operational,Clear,0.187,0,0.51,0
2023-04-25 10:00:00,Sorting Robot,8.13,33.6,52.8,137,Operational,Snow,0.191,0,0.96,0
2023-04-25 11:00:00,Sorting Robot,10.16,28.1,63.5,161,Operational,Snow,0.124,0,0.98,0
2023-04-25 12:00:00,Sorting Robot,13.64,2.5,49.6,70,Operational,Cloudy,0.182,0,0.71,0
2023-04-25 13:00:00,Sorting Robot,10.98,7.8,45.0,115,Operational,Snow,0.176,0,0.53,0
2023-04-25 14:00:00,Sorting Robot,5.2,26.0,35.0,58,Operational,Snow,0.112,0,0.62,0
2023-04-25 15:00:00,Sorting Robot,9.42,27.5,57.7,127,Idle,Rain,0.119,24,0.0,1
2023-04-25 16:00:00,Sorting Robot,4.56,24.6,55.4,54,Operational,Snow,0.138,0,0.72,0
2023-04-25 17:00:00,Sorting Robot,10.7,5.9,38.6,131,Operational,Clear,0.174,0,0.98,0
2023-04-25 18:00:00,Sorting Robot,5.06,-8.8,63.9,96,Idle,Rain,0.12,2,0.0,0
2023-04-25 19:00:00,Sorting Robot,9.6,14.5,75.6,75,Idle,Snow,0.188,29,0.0,1
2023-04-25 20:00:00,Sorting Robot,22.39,22.2,33.6,199,Operational,Snow,0.132,0,0.88,0
2023-04-25 21:00:00,Sorting Robot,13.0,0.4,30.1,83,Operational,Rain,0.162,0,0.79,0
2023-04-25 22:00:00,Sorting Robot,17.3,0.9,34.4,86,Operational,Snow,0.153,0,0.7,0
2023-04-25 23:00:00,Sorting Robot,20.59,26.9,23.6,178,Idle,Snow,0.115,4,0.0,0
2023-04-26 00:00:00,Sorting Robot,11.1,0.2,64.8,162,Maintenance,Cloudy,0.178,0,0.0,0
2023-04-26 01:00:00,Sorting Robot,18.37,13.3,42.6,106,Operational,Snow,0.163,0,0.71,0
2023-04-26 02:00:00,Sorting Robot,6.65,10.4,38.8,132,Idle,Snow,0.13,0,0.0,0
2023-04-26 03:00:00,Sorting Robot,16.97,1.9,43.5,195,Maintenance,Snow,0.106,0,0.0,0
2023-04-26 04:00:00,Sorting Robot,9.12,-5.2,71.1,163,Operational,Cloudy,0.134,0,0.82,0
2023-04-26 05:00:00,Sorting Robot,17.89,34.0,29.3,122,Operational,Cloudy,0.149,0,0.55,0
2023-04-26 06:00:00,Sorting Robot,18.07,-2.4,68.6,100,Operational,Rain,0.101,0,0.61,0
2023-04-26 07:00:00,Sorting Robot,20.14,6.1,89.2,179,Operational,Clear,0.136,0,0.6,0
2023-04-26 08:00:00,Sorting Robot,15.23,0.2,23.5,53,Maintenance,Snow,0.198,0,0.0,0
2023-04-26 09:00:00,Sorting Robot,6.36,-9.5,39.0,194,Idle,Snow,0.13,3,0.0,0
2023-04-26 10:00:00,Sorting Robot,14.36,30.6,81.2,92,Operational,Snow,0.199,0,0.87,0
2023-04-26 11:00:00,Sorting Robot,14.98,0.9,78.4,147,Operational,Clear,0.15,0,0.92,0
2023-04-26 12:00:00,Sorting Robot,16.13,14.0,42.9,71,Operational,Cloudy,0.107,0,0.83,0
2023-04-26 13:00:00,Sorting Robot,9.45,25.3,23.6,144,Idle,Snow,0.122,12,0.0,0
2023-04-26 14:00:00,Sorting Robot,7.73,30.0,65.5,107,Idle,Cloudy,0.191,27,0.0,1
2023-04-26 15:00:00,Sorting Robot,11.58,1.0,66.3,106,Operational,Snow,0.11,0,0.88,0
2023-04-26 16:00:00,Sorting Robot,7.4,4.7,45.2,99,Operational,Clear,0.18,0,0.58,0
2023-04-26 17:00:00,Sorting Robot,5.42,-0.2,48.5,70,Operational,Snow,0.111,0,0.76,0
2023-04-26 18:00:00,Sorting Robot,5.23,32.9,76.1,53,Operational,Snow,0.159,0,0.9,0
2023-04-26 19:00:00,Sorting Robot,21.36,-3.5,25.7,134,Idle,Snow,0.125,27,0.0,1
2023-04-26 20:00:00,Sorting Robot,4.12,12.4,34.6,73,Operational,Cloudy,0.151,0,0.72,0
2023-04-26 21:00:00,Sorting Robot,8.24,22.7,80.0,163,Maintenance,Snow,0.117,0,0.0,0
2023-04-26 22:00:00,Sorting Robot,17.99,32.8,49.3,87,Operational,Rain,0.134,0,0.67,0
2023-04-26 23:00:00,Sorting Robot,13.15,21.8,26.8,148,Idle,Snow,0.138,24,0.0,1
2023-04-27 00:00:00,Sorting Robot,14.06,-8.4,41.9,171,Idle,Snow,0.106,22,0.0,1
2023-04-27 01:00:00,Sorting Robot,6.38,-9.1,62.0,75,Operational,Clear,0.136,0,0.54,0
2023-04-27 02:00:00,Sorting Robot,5.78,-5.5,30.8,158,Maintenance,Snow,0.176,0,0.0,0
2023-04-27 03:00:00,Sorting Robot,21.84,30.8,56.5,156,Operational,Snow,0.114,0,0.72,0
2023-04-27 04:00:00,Sorting Robot,6.61,-3.6,89.7,168,Operational,Clear,0.144,0,0.56,0
2023-04-27 05:00:00,Sorting Robot,6.63,-6.9,71.4,151,Operational,Cloudy,0.102,0,0.97,0
2023-04-27 06:00:00,Sorting Robot,23.19,-1.7,79.1,141,Operational,Cloudy,0.175,0,0.55,0
2023-04-27 07:00:00,Sorting Robot,12.94,-2.3,32.5,79,Operational,Clear,0.118,0,0.51,0
2023-04-27 08:00:00,Sorting Robot,9.32,10.6,61.2,64,Operational,Cloudy,0.149,0,0.73,0
2023-04-27 09:00:00,Sorting Robot,23.24,1.9,86.9,167,Operational,Rain,0.132,0,0.52,0
2023-04-27 10:00:00,Sorting Robot,5.22,28.6,72.0,97,Operational,Cloudy,0.17,0,0.73,0
2023-04-27 11:00:00,Sorting Robot,9.16,-4.1,70.7,89,Operational,Snow,0.191,0,0.52,0
2023-04-27 12:00:00,Sorting Robot,4.6,32.2,26.2,101,Operational,Rain,0.158,0,0.81,0
2023-04-27 13:00:00,Sorting Robot,23.4,-1.1,81.3,178,Maintenance,Clear,0.128,0,0.0,0
2023-04-27 14:00:00,Sorting Robot,20.63,9.9,74.8,138,Operational,Rain,0.18,0,0.63,0
2023-04-27 15:00:00,Sorting Robot,17.2,24.4,64.3,177,Operational,Snow,0.196,0,0.8,0
2023-04-27 16:00:00,Sorting Robot,6.21,29.1,72.7,163,Operational,Snow,0.127,0,0.8,0
2023-04-27 17:00:00,Sorting Robot,11.14,9.7,86.9,67,Operational,Rain,0.193,0,0.6,0
2023-04-27 18:00:00,Sorting Robot,7.69,30.4,57.6,107,Operational,Cloudy,0.139,0,0.98,0
2023-04-27 19:00:00,Sorting Robot,7.31,33.2,21.5,64,Operational,Cloudy,0.19,0,0.52,0
2023-04-27 20:00:00,Sorting Robot,8.38,33.1,47.2,187,Maintenance,Cloudy,0.13,0,0.0,0
2023-04-27 21:00:00,Sorting Robot,7.61,26.4,89.9,148,Idle,Clear,0.164,11,0.0,0
2023-04-27 22:00:00,Sorting Robot,10.34,31.6,83.0,104,Operational,Snow,0.187,0,0.6,0
2023-04-27 23:00:00,Sorting Robot,13.14,18.4,61.9,59,Operational,Clear,0.123,0,0.81,0
2023-04-28 00:00:00,Sorting Robot,12.03,17.5,25.9,159,Operational,Snow,0.121,0,1.0,0
2023-04-28 01:00:00,Sorting Robot,19.39,34.6,37.7,129,Operational,Clear,0.182,0,0.97,0
2023-04-28 02:00:00,Sorting Robot,9.12,-4.2,66.7,150,Operational,Snow,0.166,0,0.94,0
2023-04-28 03:00:00,Sorting Robot,15.56,-6.3,64.6,147,Operational,Cloudy,0.118,0,0.62,0
2023-04-28 04:00:00,Sorting Robot,18.21,13.4,80.2,146,Operational,Snow,0.103,0,0.56,0
2023-04-28 05:00:00,Sorting Robot,5.68,29.7,65.7,165,Maintenance,Snow,0.16,0,0.0,0
2023-04-28 06:00:00,Sorting Robot,7.72,-2.4,84.4,159,Idle,Clear,0.108,6,0.0,0
2023-04-28 07:00:00,Sorting Robot,10.31,19.0,75.5,146,Idle,Rain,0.13,21,0.0,1
2023-04-28 08:00:00,Sorting Robot,7.91,6.1,73.6,93,Idle,Rain,0.109,17,0.0,0
2023-04-28 09:00:00,Sorting Robot,14.24,3.9,87.6,160,Operational,Rain,0.156,0,0.88,0
2023-04-28 10:00:00,Sorting Robot,25.05,15.1,66.0,177,Operational,Rain,0.137,0,0.56,0
2023-04-28 11:00:00,Sorting Robot,12.45,-5.7,74.8,72,Operational,Cloudy,0.157,0,0.96,0
2023-04-28 12:00:00,Sorting Robot,14.32,18.2,23.3,149,Idle,Snow,0.121,13,0.0,0
2023-04-28 13:00:00,Sorting Robot,18.4,18.0,33.1,157,Operational,Clear,0.188,0,0.54,0
2023-04-28 14:00:00,Sorting Robot,18.92,1.7,67.1,146,Maintenance,Clear,0.159,0,0.0,0
2023-04-28 15:00:00,Sorting Robot,25.46,-3.7,37.0,175,Maintenance,Cloudy,0.182,0,0.0,0
2023-04-28 16:00:00,Sorting Robot,15.23,32.8,48.6,176,Idle,Rain,0.126,13,0.0,0
2023-04-28 17:00:00,Sorting Robot,9.75,13.6,78.1,145,Idle,Cloudy,0.114,2,0.0,0
2023-04-28 18:00:00,Sorting Robot,18.65,23.8,68.5,116,Operational,Cloudy,0.175,0,0.71,0
2023-04-28 19:00:00,Sorting Robot,23.02,-2.9,70.0,155,Operational,Cloudy,0.115,0,0.76,0
2023-04-28 20:00:00,Sorting Robot,4.05,4.8,56.4,80,Operational,Clear,0.135,0,0.74,0
2023-04-28 21:00:00,Sorting Robot,6.48,-3.2,48.5,90,Operational,Clear,0.122,0,0.99,0
2023-04-28 22:00:00,Sorting Robot,11.23,17.1,47.3,82,Idle,Snow,0.138,27,0.0,1
2023-04-28 23:00:00,Sorting Robot,11.63,17.1,20.0,199,Idle,Snow,0.199,23,0.0,1
2023-04-29 00:00:00,Sorting Robot,15.7,-4.9,25.5,164,Operational,Snow,0.129,0,0.77,0
2023-04-29 01:00:00,Sorting Robot,9.49,33.2,28.8,72,Operational,Snow,0.176,0,0.58,0
2023-04-29 02:00:00,Sorting Robot,19.99,22.0,48.0,187,Idle,Rain,0.153,13,0.0,0
2023-04-29 03:00:00,Sorting Robot,5.53,10.3,53.5,74,Operational,Clear,0.143,0,0.88,0
2023-04-29 04:00:00,Sorting Robot,13.44,30.3,63.9,56,Operational,Snow,0.151,0,0.61,0
2023-04-29 05:00:00,Sorting Robot,5.6,22.6,69.1,172,Operational,Clear,0.148,0,0.97,0
2023-04-29 06:00:00,Sorting Robot,22.78,34.3,52.0,193,Operational,Clear,0.102,0,0.63,0
2023-04-29 07:00:00,Sorting Robot,20.03,22.5,65.7,175,Maintenance,Rain,0.17,0,0.0,0
2023-04-29 08:00:00,Sorting Robot,10.4,9.3,85.7,111,Idle,Snow,0.19,12,0.0,0
2023-04-29 09:00:00,Sorting Robot,11.33,-7.3,79.4,156,Maintenance,Clear,0.166,0,0.0,0
2023-04-29 10:00:00,Sorting Robot,5.82,-7.5,25.6,137,Operational,Rain,0.148,0,0.71,0
2023-04-29 11:00:00,Sorting Robot,7.21,4.4,51.2,60,Operational,Snow,0.187,0,0.78,0
2023-04-29 12:00:00,Sorting Robot,15.37,4.0,51.8,72,Operational,Rain,0.141,0,0.71,0
2023-04-29 13:00:00,Sorting Robot,16.69,5.2,38.2,189,Operational,Clear,0.174,0,0.68,0
2023-04-29 14:00:00,Sorting Robot,21.26,0.2,66.2,151,Operational,Rain,0.102,0,0.82,0
2023-04-29 15:00:00,Sorting Robot,20.96,30.5,26.2,128,Maintenance,Snow,0.112,0,0.0,0
2023-04-29 16:00:00,Sorting Robot,20.07,34.9,55.8,156,Idle,Clear,0.106,2,0.0,0
2023-04-29 17:00:00,Sorting Robot,15.85,-5.4,87.4,60,Idle,Clear,0.128,30,0.0,1
2023-04-29 18:00:00,Sorting Robot,27.79,5.4,20.7,188,Idle,Cloudy,0.192,27,0.0,1
2023-04-29 19:00:00,Sorting Robot,23.46,-4.8,45.6,141,Operational,Rain,0.113,0,0.94,0
2023-04-29 20:00:00,Sorting Robot,9.16,-0.9,24.8,192,Operational,Clear,0.171,0,0.57,0
2023-04-29 21:00:00,Sorting Robot,15.65,-9.8,74.3,116,Operational,Snow,0.188,0,0.79,0
2023-04-29 22:00:00,Sorting Robot,18.06,-7.9,21.5,118,Operational,Cloudy,0.189,0,0.9,0
2023-04-29 23:00:00,Sorting Robot,4.43,6.8,66.3,69,Operational,Clear,0.172,0,0.62,0
2023-04-30 00:00:00,Sorting Robot,9.48,32.0,43.6,101,Idle,Cloudy,0.129,6,0.0,0
2023-04-30 01:00:00,Sorting Robot,5.66,18.5,26.8,133,Operational,Snow,0.17,0,0.97,0
2023-04-30 02:00:00,Sorting Robot,9.75,23.5,37.5,99,Operational,Cloudy,0.12,0,0.84,0
2023-04-30 03:00:00,Sorting Robot,14.99,0.7,60.0,72,Operational,Clear,0.152,0,0.8,0
2023-04-30 04:00:00,Sorting Robot,18.77,33.6,42.3,124,Idle,Clear,0.169,16,0.0,0
2023-04-30 05:00:00,Sorting Robot,22.02,-4.9,89.3,193,Maintenance,Snow,0.101,0,0.0,0
2023-04-30 06:00:00,Sorting Robot,11.82,22.5,29.4,172,Idle,Cloudy,0.135,11,0.0,0
2023-04-30 07:00:00,Sorting Robot,22.87,3.9,72.1,185,Idle,Snow,0.153,25,0.0,1
2023-04-30 08:00:00,Sorting Robot,3.56,15.5,42.0,63,Operational,Rain,0.135,0,0.5,0
2023-04-30 09:00:00,Sorting Robot,27.34,28.9,64.9,178,Operational,Rain,0.118,0,0.83,0
2023-04-30 10:00:00,Sorting Robot,17.03,-1.5,64.7,187,Operational,Rain,0.166,0,0.86,0
2023-04-30 11:00:00,Sorting Robot,6.83,13.5,54.6,167,Operational,Rain,0.136,0,0.65,0
2023-04-30 12:00:00,Sorting Robot,9.11,18.2,39.3,136,Operational,Snow,0.185,0,0.91,0
2023-04-30 13:00:00,Sorting Robot,13.04,4.8,26.0,118,Operational,Clear,0.145,0,0.93,0
2023-04-30 14:00:00,Sorting Robot,13.9,14.6,86.0,137,Idle,Cloudy,0.167,29,0.0,1
2023-04-30 15:00:00,Sorting Robot,4.46,11.6,42.5,101,Operational,Clear,0.179,0,0.95,0
2023-04-30 16:00:00,Sorting Robot,19.8,23.0,39.1,132,Operational,Clear,0.161,0,0.84,0
2023-04-30 17:00:00,Sorting Robot,14.28,-7.0,60.7,120,Idle,Cloudy,0.166,20,0.0,0
2023-04-30 18:00:00,Sorting Robot,9.14,24.7,48.3,182,Operational,Snow,0.192,0,0.89,0
2023-04-30 19:00:00,Sorting Robot,24.09,14.3,44.8,144,Idle,Cloudy,0.109,13,0.0,0
2023-04-30 20:00:00,Sorting Robot,5.77,32.1,48.3,108,Operational,Clear,0.138,0,0.87,0
2023-04-30 21:00:00,Sorting Robot,20.7,9.1,54.5,141,Operational,Clear,0.162,0,0.83,0
2023-04-30 22:00:00,Sorting Robot,13.49,-3.1,37.7,155,Operational,Cloudy,0.111,0,0.64,0
2023-04-30 23:00:00,Sorting Robot,7.2,27.5,21.5,199,Operational,Clear,0.169,0,0.69,0
2023-05-01 00:00:00,Sorting Robot,11.04,24.8,85.2,167,Operational,Rain,0.104,0,0.73,0
2023-05-01 01:00:00,Sorting Robot,14.71,33.4,58.2,193,Idle,Cloudy,0.155,17,0.0,0
2023-05-01 02:00:00,Sorting Robot,15.85,-2.6,72.6,113,Operational,Snow,0.172,0,0.65,0
2023-05-01 03:00:00,Sorting Robot,25.46,26.6,82.5,164,Operational,Clear,0.164,0,0.67,0
2023-05-01 04:00:00,Sorting Robot,11.82,7.4,59.6,79,Operational,Clear,0.179,0,0.54,0
2023-05-01 05:00:00,Sorting Robot,18.38,15.5,44.4,112,Operational,Clear,0.135,0,0.73,0
2023-05-01 06:00:00,Sorting Robot,16.69,0.2,40.7,159,Operational,Rain,0.143,0,0.6,0
2023-05-01 07:00:00,Sorting Robot,18.2,11.3,31.6,101,Idle,Cloudy,0.192,5,0.0,0
2023-05-01 08:00:00,Sorting Robot,17.04,0.2,23.7,81,Idle,Snow,0.131,26,0.0,1
2023-05-01 09:00:00,Sorting Robot,18.03,-1.5,84.4,99,Operational,Cloudy,0.105,0,0.6,0
2023-05-01 10:00:00,Sorting Robot,12.64,26.6,38.7,72,Idle,Rain,0.104,0,0.0,0
2023-05-01 11:00:00,Sorting Robot,13.36,27.9,49.6,132,Operational,Rain,0.181,0,0.73,0
2023-05-01 12:00:00,Sorting Robot,9.44,-5.3,55.3,67,Operational,Cloudy,0.145,0,0.6,0
2023-05-01 13:00:00,Sorting Robot,10.43,-2.6,74.5,50,Operational,Rain,0.101,0,0.92,0
2023-05-01 14:00:00,Sorting Robot,7.89,-4.5,71.6,185,Operational,Rain,0.197,0,0.95,0
2023-05-01 15:00:00,Sorting Robot,6.94,-1.8,20.6,180,Operational,Rain,0.181,0,0.54,0
2023-05-01 16:00:00,Sorting Robot,9.53,25.0,77.4,114,Operational,Snow,0.174,0,0.91,0
2023-05-01 17:00:00,Sorting Robot,13.03,25.1,33.4,133,Idle,Rain,0.107,28,0.0,1
2023-05-01 18:00:00,Sorting Robot,16.6,13.6,51.0,80,Operational,Clear,0.102,0,0.77,0
2023-05-01 19:00:00,Sorting Robot,10.54,23.0,52.5,170,Operational,Clear,0.161,0,0.99,0
2023-05-01 20:00:00,Sorting Robot,16.12,-8.2,33.7,172,Operational,Cloudy,0.16,0,0.81,0
2023-05-01 21:00:00,Sorting Robot,15.29,-7.3,28.6,60,Operational,Cloudy,0.108,0,0.71,0
2023-05-01 22:00:00,Sorting Robot,10.88,16.0,42.0,169,Operational,Rain,0.129,0,0.64,0
2023-05-01 23:00:00,Sorting Robot,20.48,7.1,28.1,132,Maintenance,Rain,0.176,0,0.0,0
2023-05-02 00:00:00,Sorting Robot,19.06,-8.5,73.3,121,Operational,Cloudy,0.192,0,0.81,0
2023-05-02 01:00:00,Sorting Robot,3.7,28.4,73.1,68,Operational,Clear,0.181,0,0.79,0
2023-05-02 02:00:00,Sorting Robot,5.04,19.3,81.9,142,Idle,Cloudy,0.111,6,0.0,0
2023-05-02 03:00:00,Sorting Robot,11.33,15.8,48.7,112,Operational,Cloudy,0.131,0,0.91,0
2023-05-02 04:00:00,Sorting Robot,9.63,-5.3,57.3,70,Operational,Clear,0.155,0,0.53,0
2023-05-02 05:00:00,Sorting Robot,13.19,20.3,20.9,112,Operational,Rain,0.127,0,0.66,0
2023-05-02 06:00:00,Sorting Robot,9.69,23.2,89.0,67,Operational,Clear,0.167,0,0.62,0
2023-05-02 07:00:00,Sorting Robot,18.31,14.9,27.0,108,Idle,Cloudy,0.146,5,0.0,0
2023-05-02 08:00:00,Sorting Robot,24.1,6.3,55.9,159,Operational,Cloudy,0.178,0,0.58,0
2023-05-02 09:00:00,Sorting Robot,10.73,24.6,47.5,108,Maintenance,Clear,0.176,0,0.0,0
2023-05-02 10:00:00,Sorting Robot,11.45,10.7,25.1,188,Operational,Clear,0.189,0,0.8,0
2023-05-02 11:00:00,Sorting Robot,15.02,28.8,41.4,100,Operational,Rain,0.179,0,0.59,0
2023-05-02 12:00:00,Sorting Robot,14.49,-9.0,64.4,119,Maintenance,Clear,0.104,0,0.0,0
2023-05-02 13:00:00,Sorting Robot,9.32,8.5,59.4,152,Operational,Snow,0.11,0,0.9,0
2023-05-02 14:00:00,Sorting Robot,8.72,31.6,51.3,184,Idle,Snow,0.142,4,0.0,0
2023-05-02 15:00:00,Sorting Robot,4.64,2.6,54.3,124,Idle,Snow,0.187,26,0.0,1
2023-05-02 16:00:00,Sorting Robot,12.76,-7.4,50.1,75,Operational,Cloudy,0.165,0,0.65,0
2023-05-02 17:00:00,Sorting Robot,8.66,12.5,54.8,184,Idle,Rain,0.137,18,0.0,0
2023-05-02 18:00:00,Sorting Robot,4.65,-4.6,24.0,90,Operational,Clear,0.143,0,0.86,0
2023-05-02 19:00:00,Sorting Robot,10.06,34.3,60.0,129,Idle,Cloudy,0.121,15,0.0,0
2023-05-02 20:00:00,Sorting Robot,11.89,21.3,23.6,190,Operational,Cloudy,0.169,0,0.72,0
2023-05-02 21:00:00,Sorting Robot,10.95,12.5,88.3,109,Operational,Snow,0.16,0,1.0,0
2023-05-02 22:00:00,Sorting Robot,11.39,20.9,56.0,148,Operational,Cloudy,0.198,0,0.65,0
2023-05-02 23:00:00,Sorting Robot,11.79,-4.8,84.8,159,Maintenance,Cloudy,0.159,0,0.0,0
2023-05-03 00:00:00,Sorting Robot,15.35,19.1,38.3,185,Operational,Rain,0.116,0,0.94,0
2023-05-03 01:00:00,Sorting Robot,6.61,16.3,82.3,63,Maintenance,Cloudy,0.163,0,0.0,0
2023-05-03 02:00:00,Sorting Robot,9.93,-0.2,40.2,103,Operational,Rain,0.155,0,0.78,0
2023-05-03 03:00:00,Sorting Robot,22.81,-1.0,23.2,179,Maintenance,Cloudy,0.153,0,0.0,0
2023-05-03 04:00:00,Sorting Robot,6.35,4.1,23.7,124,Idle,Snow,0.142,7,0.0,0
2023-05-03 05:00:00,Sorting Robot,18.22,11.8,46.4,179,Operational,Clear,0.181,0,0.84,0
2023-05-03 06:00:00,Sorting Robot,8.07,29.0,63.1,184,Operational,Rain,0.115,0,0.7,0
2023-05-03 07:00:00,Sorting Robot,17.17,2.8,65.7,145,Operational,Clear,0.146,0,0.82,0
2023-05-03 08:00:00,Sorting Robot,10.61,31.0,54.4,122,Operational,Snow,0.148,0,0.57,0
2023-05-03 09:00:00,Sorting Robot,22.44,-5.6,48.7,139,Operational,Rain,0.186,0,0.84,0
2023-05-03 10:00:00,Sorting Robot,22.75,22.4,80.2,144,Operational,Cloudy,0.166,0,0.69,0
2023-05-03 11:00:00,Sorting Robot,15.44,-3.4,20.5,115,Operational,Clear,0.14,0,0.54,0
2023-05-03 12:00:00,Sorting Robot,24.64,2.5,52.8,198,Operational,Clear,0.131,0,0.83,0
2023-05-03 13:00:00,Sorting Robot,23.36,-8.1,87.4,139,Idle,Cloudy,0.153,26,0.0,1
2023-05-03 14:00:00,Sorting Robot,21.19,19.6,73.5,117,Idle,Rain,0.154,0,0.0,0
2023-05-03 15:00:00,Sorting Robot,5.82,24.0,33.5,80,Operational,Cloudy,0.171,0,0.96,0
2023-05-03 16:00:00,Sorting Robot,10.64,15.5,57.4,62,Maintenance,Clear,0.188,0,0.0,0
2023-05-03 17:00:00,Sorting Robot,7.67,26.0,76.1,169,Operational,Rain,0.176,0,0.88,0
2023-05-03 18:00:00,Sorting Robot,8.24,-4.1,53.0,196,Operational,Snow,0.14,0,0.82,0
2023-05-03 19:00:00,Sorting Robot,17.48,-0.2,29.3,146,Operational,Cloudy,0.183,0,0.58,0
2023-05-03 20:00:00,Sorting Robot,11.29,30.7,71.6,52,Maintenance,Snow,0.112,0,0.0,0
2023-05-03 21:00:00,Sorting Robot,12.32,31.8,53.1,96,Operational,Rain,0.151,0,0.77,0
2023-05-03 22:00:00,Sorting Robot,14.97,27.0,26.9,155,Idle,Snow,0.161,9,0.0,0
2023-05-03 23:00:00,Sorting Robot,17.25,-4.7,60.7,184,Idle,Snow,0.122,20,0.0,0
2023-05-04 00:00:00,Sorting Robot,15.29,1.6,26.0,100,Operational,Rain,0.115,0,0.89,0
2023-05-04 01:00:00,Sorting Robot,11.47,30.0,36.9,181,Operational,Clear,0.112,0,0.77,0
2023-05-04 02:00:00,Sorting Robot,7.97,33.4,37.1,143,Operational,Cloudy,0.161,0,0.93,0
2023-05-04 03:00:00,Sorting Robot,17.34,29.2,44.2,109,Operational,Clear,0.159,0,0.87,0
2023-05-04 04:00:00,Sorting Robot,12.1,20.5,28.9,149,Operational,Clear,0.176,0,0.88,0
2023-05-04 05:00:00,Sorting Robot,19.25,-4.5,52.3,115,Idle,Cloudy,0.179,20,0.0,0
2023-05-04 06:00:00,Sorting Robot,13.38,16.1,34.5,191,Operational,Snow,0.165,0,0.89,0
2023-05-04 07:00:00,Sorting Robot,14.15,17.6,47.7,114,Operational,Rain,0.1,0,0.87,0
